ID1,CASEID,IDX94,S410B,S411B,S411F,S411G,S411H,S411I,S411J,S411K,S411L,S411BA,S411CA,S411DA,S411EA,S413,S422I,S426B,S426E,S426FA,S426FB,S426GA,S426GB,S426GC,S426GD,S426GE,S430C,S430D,S431A,S425A,S432,S432AD,S432AM,S432AY,S427DA,S427DB,S427DC,S427DD,S427DE,S427DF,S427DG,S427F,S435,S436C,S440,S441,S442,S446AA,S446AB,S446A,S447,S448A,S448B,QI411_M,QI411F,QI422A_A,QI422A_B,QI422A_C,QI422A_D,QI440B
2023,      403700501  1,1,8,1,1,1,1,1,1,1,1,5,5,5,5,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,1,0,0,0,0,1,1, ,1,8,1,25, , , ,1, , ,1,5,1,1,1,1,2
2023,      403701301  1,1,9,1,1,1,1,1,1,0,0,7,7,7,7,1,0,25, , , ,0,0,0,0,0,1,1, , ,1, , , ,0,0,0,0,0,0,0, , ,0,8,0, , , , ,1, , ,1,7,1,2, , , 
2023,      403701301  1,2, , , , , , , , , , , , , , , ,14, , ,100, , , , , ,1,1, , ,1, , , , , , , , , , , , ,0,10,0, , , , ,1, , , , , , , , , 
2023,      403702501  2,1,8,1,1,1,1,1,1,1,1,2,2,2,2,0,0,14, , ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,1,6,1,26, , , ,1, , ,1,2,1,2, , ,1
2023,      403702601  2,1,9,1,1,1,1,1,1,0,0,3,3,3,3,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,1,0,0,0, ,1,12,0, , , , ,1, , ,1,3,1,2, , ,1
2023,      403709101  2,1,9,1,1,1,1,1,1,1,1,2,4,8,8,1,0, ,1, , ,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,1,0,0,0,0, ,0,1,1,21, , , ,1, , ,1,4,1,1,1,2,2
2023,      403800901  1,1,9,1,1,1,1,1,1,0,0,8,8,98,98,0,0,20,1, , ,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,1,6,0, , , , ,1, , ,1,98,1,2, , , 
2023,      403802302  2,1,9,1,1,1,1,1,1,0,0,7,7,7,7,1,0, ,0, ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0,9,0, , , , ,1, , ,1,7,1,2, , , 
2023,      403804001  4,1,9,1,1,1,1,1,8,1,1,2,2,2,2,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0,9,1,21, , , ,1, , ,2, ,1,2, , ,2
2023,      403807701  3,1,9,1,1,1,1,1,1,0,0,1,1,1,1,0,0,20,1, , ,0,0,0,0,0,1,1,8, ,0, , , ,0,0,0,0,0,0,0, , ,0, ,0, , , , ,0, , ,1,1,1,2, , ,2
2023,      403812001  2,1,9,1,1,1,1,1,1,0,0,1,1,1,1,0,0,20,1, , ,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0, ,0, , , , ,0, , ,1,1,1,2, , , 
2023,      403902001  2,1,9,1,1,1,1,1,1,0,0,2,2,2,2,0,0,14, , ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,1,0,0,1, ,1, ,0, , , , ,0, , ,1,2,1,2, , ,1
2023,      403903701  2,1,7,1,1,1,1,1,1,0,1,3,3,6,6,0,0,14,0, ,100,0,1,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0,7,1,22, , , ,1, , ,1,6,1,2, , , 
2023,      403904601  2,1,9,1,1,1,1,1,1,0,0,3,3,3,3,1,0, ,1, , ,0,1,0,0,0,1,1,1, ,1, , , ,1,0,0,0,0,0,0,1,1, , ,0, , , , ,1, , ,1,3,1,2, , , 
2023,      403906001  2,1,9,1,1,1,1,1,1,0,0,6,6,7,7,1,0, ,0, ,100,0,0,0,0,1,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0,8,0, , , , ,1, , ,1,7,1,2, , , 
2023,      403909601  4,1,7,1,1,1,1,1,0,0,0,3,3,6,7,0,3,14,0, ,100,1,0,0,0,0,1,1,8, ,0, , , ,0,0,0,0,0,0,0, , ,0, ,0, , , , ,1, , ,1,7,1,1,1,2,1
2023,      403909601  4,2, , , , , , , , , , , , , , , ,14,0, ,100, , , , , ,1,1, , ,0, , , , , , , , , , , , ,0,10,0, , , , ,1, , , , , , , , ,1
2023,      403913901 10,1,9,1,1,1,1,1,1,0,0,2,2,2,2,1,2, ,0, ,101,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0,12,0, , , , ,1, , ,1,2,1,1,1,2, 
2023,      404002501  2,1,9,1,1,1,1,1,1,1,1,3,1,6,6,1,7,20,0, ,101,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0, ,1,24, , , ,1, , ,1,6,1,1,1,1, 
2023,      404003301  2,1,9,1,1,1,1,1,1,1,1,2,2,1,2,1,0,15,0, ,100,0,0,0,0,0,0, ,1, ,1, , , ,0,0,1,0,1,0,0,1, ,0, ,1,24, , , ,1, , ,8, ,1,2, , , 
2023,      404004801  2,1,9,1,1,1,1,1,1,1,1,4,4,4,4,0,0,14,1, , ,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0,12,1,26, , , ,1, , ,1,4,1,2, , , 
2023,      404006701  2,1,9,1,1,1,1,1,1,1,1,2,2,2,2,1,0, , , ,101,0,1,1,0,0,1,1,1, ,0, , , ,0,0,0,1,1,0,0,0, ,0,6,1,24, , , ,1, , ,1,2,1,2, , , 
2023,      404008201  2,1,8,1,1,1,1,1,1,1,1,3,2,2,2,1,0, ,1, , ,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,0,12,1,24, , , ,1, , ,1,98,1,2, , ,1
2023,      404008601  2,1,9,1,1,1,1,1,1,1,1,2,2,2,2,1,0, , , ,100,1,0,0,0,0,1,1,1, ,1, , , ,0,0,1,0,1,0,0,0, ,1,9,1,24, , , ,1, , ,1,2,1,2, , , 
2023,      404101801  1,1,9,1,1,1,1,1,1,1,1,2,2,2,2,1,0, , , ,100,1,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,9,1,25, , , ,1, , ,1,2,1,2, , ,2
2023,      404101901  2,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,12,1,25, , , ,1, , ,1,1,1,2, , ,1
2023,      404107101  2,1,8,1,1,1,1,1,1,0,0,2,2,2,2,1,0,25, , , ,1,0,0,0,0,1,1, , ,1, , , ,0,0,0,0,0,0,0, , ,0, ,0, , , , ,1, , ,1,2,1,2, , ,1
2023,      404107101  8,1,9,1,1,1,1,1,1,0,0,4,4,4,4,1,1, , , ,100,1,0,0,0,0,2, ,0, ,1, , , ,0,0,1,0,0,0,0,1, ,1, ,0, , , , ,0, , ,1,4,1,1,1,2, 
2023,      404114001  2,1,9,1,1,1,1,1,1,0,0,3,3,3,3,0,0,14,0, ,100,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0, ,0, , , , ,1, , ,1,3,1,2, , , 
2023,      404114501  2,1,7,1,1,1,1,1,1,0,0,2,2,2,2,0,0,14,0, ,100,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0,9,0, , , , ,1, , ,1,2,1,2, , , 
2023,      404201201  2,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0,20,0, ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0,12,1,32, , , ,1, , ,1,3,1,2, , , 
2023,      404204401  2,1,9,1,1,1,1,1,1,1,1,6,6,6,6,1, , , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,1,1,1,0,1,0,0,0, ,1,12,1,21, , , ,1, , ,1,6,1,2, , ,1
2023,      404204601  2,1,8,1,1,1,1,1,1,1,1,2,2,98,98,0,0, ,0, ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,0,12,1,21, , , ,1, , ,1,98,1,2, , ,1
2023,      404205801  1,1,8,1,1,1,1,1,1,1,1,6,5,5,5,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0,7,1,21, , , ,1, , ,1,5,1,2, , ,2
2023,      404206601  3,1,9,1,1,1,1,1,1,0,0,98,98,98,98,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,0, , , , ,1, , ,1,98,1,2, , ,1
2023,      404207201  2,1,9,1,1,1,1,1,1,1,1,2,2,2,2,0,0, ,0, ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,0,96,1,26, , , ,1, , ,1,2,1,2, , ,1
2023,      404300601  2,1,9,1,1,1,1,1,0,1,1,8,7,7,7,1,0,25, , , ,0,0,0,0,0,2, , , ,1, , , ,0,0,0,0,0,0,0, , ,1, ,1,25, , , ,0, , ,8, ,1,2, , , 
2023,      404300701  2,1,6,1,1,8,8,1,1,1,1,3,3, , ,1,0,25, , , ,0,0,1,0,0,1,1, , ,1, , , ,0,0,1,0,0,0,0,0, ,0, ,1,24, , , ,1, , ,8, ,2, , , ,1
2023,      404301901  2,1,8,1,1,1,1,1,1,1,1,3,3,3,3,1,0,25, , , ,0,0,0,0,0,1,1, , ,1, , , ,0,0,0,0,0,0,0, , ,1,9,1,24, , , ,1, , ,1,3,1,2, , ,1
2023,      404302201  2,1,6,1,1,8,1,0,0,1,1,2,2, ,2,1,18, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,1,0,0,0,0,0,0,1, ,0, ,0, , , , ,0, , ,1,2,2, , , ,1
2023,      404307601  1,1,9,1,1,0,0,1,1,1,1,3,3, , ,1,0,25, , , ,0,0,0,0,0,1,1, , ,1, , , ,0,0,0,0,0,0,0, , ,0,9,1,25, , , ,1, , ,2, ,1,2, , , 
2023,      404307901  4,1,9,1,1,1,1,1,1,0,0,2,6,6,6,1,0, ,1, , ,0,0,0,0,0,2, ,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,9,0, , , , ,1, , ,2, ,1,2, , ,2
2023,      404403501  2,1,9,1,1,1,1,1,1,1,1,6,6,6,6,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,12,1,21, , , ,1, , ,8, ,1,1,1,1,2
2023,      404403601  2,1,3,1,1,8,1,1,1,1,1,1,2, ,2,1,0, , , ,100,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,1,1,0,1, ,1,12,1,21, , , ,1, , ,8, ,1,2, , , 
2023,      404403701  2,1,9,1,1,1,1,1,1,1,1,5,5,5,5,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,1,0,0,0,0,1, ,1,12,1,21, , , ,1, , ,1,5,1,2, , , 
2023,      404407701  2,1,9,1,1,0,1,1,1,1,1,8,8, ,8,1,0, ,0, ,100,1,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0,12,1,21, , , ,1, , ,1,98,1,1,1,2, 
2023,      404407701  5,1,8,1,1,8,1,1,1,1,1,3,4, ,98,1, , ,0, ,101,0,0,0,0,0,1,1,1, ,1, , , ,0,0,1,0,0,0,0,0, ,0,9,1,25, , , ,1, , ,2, ,1,2, , , 
2023,      404408401  1,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,98, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,1,21, , , ,0, , ,1,4,1,2, , , 
2023,      404408501  2,1,9,1,1,1,1,1,1,1,1,8,8,8,8,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,12,1,21, , , ,1, , ,1,8,1,2, , ,1
2023,      404408501  2,2, , , , , , , , , , , , , , , , , , ,100, , , , , ,1,1, , ,1, , , , , , , , , , , , ,1,10,1,21, , , ,1, , , , , , , , ,1
2023,      404417001  2,1,9,1,1,0,1,1,1,1,1,6,6, ,7,1,0, , , ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,1,2,1,21, , , ,1, , ,2, ,1,2, , ,2
2023,      404417301  2,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,12,1,21, , , ,1, , ,1,3,1,2, , ,1
2023,      404417401  2,1,8,1,1,1,1,1,1,0,0,2,2,2,3,1,0, ,1, , ,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0,6,0, , , , ,1, , ,1,2,1,1,1,1,1
2023,      404502701  2,1,9,1,1,1,1,1,1,1,1,2,2,2,2,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,12,1,24, , , ,1, , ,1,2,1,2, , ,1
2023,      404502901  2,1,9,1,1,1,1,1,1,1,1,5,5,5,5,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,12,1,24, , , ,1, , ,1,5,1,2, , ,1
2023,      404503001  2,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,0, , , ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,1,12,1,24, , , ,1, , ,1,4,1,2, , , 
2023,      404503001  2,2, , , , , , , , , , , , , , , , , , ,106, , , , , ,1,1, , ,1, , , , , , , , , , , , ,1,12,0, , , , ,1, , , , , , , , , 
2023,      404503701  5,1,8,1,1,1,1,1,1,1,1,2,2,2,2,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,6,1,24, , , ,1, , ,1,2,1,2, , ,1
2023,      404504001  1,1,9,1,1,1,1,1,1,0,0,2,3,98,98,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0,12,0, , , , ,1, , ,1,98,1,2, , ,1
2023,      404504301  1,1,9,1,1,1,1,1,1,0,0,1,1,1,1,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,0, , , , ,1, , ,1,1,1,2, , ,1
2023,      404507201  5,1,9,1,1,0,1,1,1,1,1,5,5, ,5,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,1,24, , , ,1, , ,1,5,1,2, , ,1
2023,      404507301  2,1,9,1,1,1,1,1,1,0,0,1,1,1,1,1,0,25, , , ,0,0,0,0,0,1,1, , ,1, , , ,0,0,0,0,0,0,0, , ,0,12,0, , , , ,1, , ,1,1,1,2, , ,1
2023,      404507501  2,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0,25, , , ,0,0,0,0,0,2, , , ,1, , , ,0,0,0,0,0,1,0,1, ,1, ,1,24, , , ,1, , ,1,3,1,2, , ,1
2023,      404600901  2,1,9,1,1,1,1,1,1,1,1,6,2,98,98,1,0,18, , , ,0,0,0,0,0,1,1, , ,1, , , ,0,0,0,0,0,0,0, , ,0,9,1,25, , , ,1, , ,2, ,1,2, , ,1
2023,      404604201  2,1,8,1,1,1,1,1,1,1,1,5,3,3,3,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,1,0,0,0,0,1, ,0,12,1,25, , , ,1, , ,1,3,1,1,1,1,1
2023,      404604301  2,1,8,1,1,1,1,1,1,1,1,5,5,5,5,1,0,25, , , ,0,0,0,0,0,1,1, , ,1, , , ,0,0,0,0,0,0,0, , ,0,1,1,25, , , ,1, , ,1,5,1,2, , ,1
2023,      404604901  3,1,8,1,1,1,1,1,1,0,0,3,3,3,3,0,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0,12,0, , , , ,1, , ,2, ,1,1,1,2, 
2023,      404605201  2,1,9,1,1,1,1,1,1,0,0,3,3,3,3,1,0,25, , , ,0,1,0,0,0,1,1, , ,0, , , ,1,0,1,0,0,0,0,1, ,0, ,0, , , , ,1, , ,1,3,1,2, , , 
2023,      404608601  2,1,9,1,1,1,1,1,1,0,0,7,7,7,7,1,0,21, , , ,0,0,0,0,0,1,1, , ,1, , , ,0,0,0,0,0,0,0, , ,0,9,0, , , , ,1, , ,1,7,1,2, , ,1
2023,      404609801  1,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0, , , ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,1,1,0,0,1, ,1, ,1,25, , , ,0, , ,1,3,1,2, , , 
2023,      404610101  1,1,9,1,1,1,1,1,1,0,0,2,2,2,2,0,0, , , ,100,0,0,0,0,0,2, ,1, ,1, , , ,0,0,1,0,1,0,0,0, ,0, ,0, , , , ,1, , ,1,2,1,2, , , 
2023,      404703601  2,1,8,1,1,1,1,1,1,1,1,5,5,6,6,1,0,12, , , ,0,0,0,0,0,1,1, , ,1, , , ,0,0,0,0,0,0,0, , ,0,12,1,24, , , ,1, , ,1,5,1,1,1,2,1
2023,      404703601  2,2, , , , , , , , , , , , , , , , , , ,101, , , , , ,1,1, , ,1, , , , , , , , , , , , ,1,10,1,24, , , ,1, , , , , , , , ,2
2023,      404703801  1,1,9,1,1,1,1,1,1,0,0,2,2,2,2,1,0,15, , , ,0,0,0,0,0,1,1, , ,1, , , ,0,0,0,0,0,0,0, , ,0,12,0, , , , ,1, , ,2, ,1,1,1,2,2
2023,      404703901  5,1,9,1,1,1,1,1,1,1,1,2,2,2,2,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0, ,1,25, , , ,0, , ,2, ,1,1,1,2, 
2023,      404706201  2,1,9,1,1,1,1,1,1,1,1,8,8,8,8,1,0,20, , , ,0,0,0,0,0,1,1, , ,1, , , ,0,0,0,0,1,0,0,1, ,0, ,1,24, , , ,1, , ,1,8,1,1,1,1,1
2023,      404707101  2,1, ,1,1,0,0,1,1,0,0,8,8, , ,1,0,18, , , ,0,0,0,0,0,1,1, , ,1, , , ,0,0,0,0,0,0,0, , ,0,12,0, , , , ,1, , ,1,8,1,1,1,1,2
2023,      404711301  2,1,9,1,1,1,1,1,1,0,0,2,2,2,2,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0, ,0, , , , ,1, , ,1,2,1,2, , ,2
2023,      404803101  7,1,9,1,1,1,1,0,1,1,1,3,3,3,3,1,0,15,0, ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0, ,1,24, , , ,0, , ,2, ,1,2, , , 
2023,      404805201  2,1,9,1,1,1,1,1,1,1,1,5,5,5,5,1,0, ,1, , ,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,1,24, , , ,0, , ,1,5,1,1,1,1,2
2023,      404806601  1,1,8,1,1,1,1,1,1,1,1,1,1,3,3,0,0,20,0, ,100,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0,12,1,31, , , ,1, , ,1,3,1,2, , , 
2023,      404808401  3,1,8,1,1,1,1,1,1,0,0,1,1,1,1,0,0,14,0, ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,0,6,0, , , , ,1, , ,2, ,1,2, , , 
2023,      404811901  2,1,9,1,1,1,1,1,1,1,1,6,6,6,6,1,0, ,0, ,100,0,0,0,0,0,1,1,8, ,1, , , ,0,0,0,0,0,0,0, , ,0,2,1,24, , , ,1, , ,1,6,1,2, , , 
2023,      404900401  1,1,8,1,1,1,1,1,0,0,0,1,1,1,1,1,0,21,1, , ,0,0,0,0,0,2, ,0, ,0, , , ,0,0,0,0,0,0,0, , ,1,8,0, , , , ,1, , ,1,1,1,2, , ,1
2023,      404901201  2,1,9,1,1,1,1,1,0,1,1,4,4,4,4,0,0, ,0, ,101,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0, ,1,26, , , ,0, , ,1,4,1,2, , , 
2023,      404902201  2,1,9,1,1,1,1,1,1,0,0,5,5,5,5,1,0, , , ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,1,0,0,0,0, ,1,6,0, , , , ,1, , ,1,5,1,1,1,2, 
2023,      404902501  4,1,9,1,1,1,1,1,1,0,0,3,3,2,2,1,0, , , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,0, , , , ,0, , ,8, ,1,1,1,1,2
2023,      404904501  2,1,9,1,1,1,1,0,0,0,0,1,1,1,1,1,0,20,0, ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0,7,0, , , , ,1, , ,2, ,1,2, , , 
2023,      404905601  5,1,8,1,1,1,1,1,0,0,0,1,1,1,1,0, ,96, , , ,0,0,0,0,0,0, , , ,0, , , ,0,0,0,0,0,0,0, , ,1,7,0, , , , ,0, , ,1,1,1,2, , , 
2023,      404906101  2,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,0, , , ,101,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,6,1,24, , , ,1, , ,1,4,1,2, , ,1
2023,      405000101  2,1,8,1,1,1,1,1,1,1,1,3,3,6,3,0,0,96, , , ,1,1,0,0,1,1,1, , ,1, , , ,1,1,1,0,0,0,0,1, ,0, ,1,96, , , ,1, , ,1,6,1,2, , , 
2023,      405004501  2,1,8,1,1,1,1,1,1,1,1,4,4,7,4,1,0, ,0, ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,1,0,0,1, ,1,12,1,24, , , ,1, , ,1,7,1,2, , , 
2023,      405005402  1,1,9,1,1,1,1,1,0,1,1,3,3,3,3,1,0, , , ,100,0,1,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,7,1,24, , , ,1, , ,1,3,1,1,1,1,1
2023,      405005403  2,1,9,1,1,1,1,1,1,1,0,4,4,4,4,1,0, , , ,100,0,1,0,0,0,1,1,0, ,1, , , ,0,0,0,0,1,0,0,1, ,1, ,1,24, , , ,1, , ,1,4,1,1,1,1,1
2023,      405005403  2,2, , , , , , , , , , , , , , , , , , ,100, , , , , ,1,1, , ,1, , , , , , , , , , , , ,1,10,1,24, , , ,1, , , , , , , , , 
2023,      405006101  1,1,7,1,1,0,0,1,1,1,1,2,2, , ,1,0, ,0, ,105,1,0,0,0,0,1,1,1, ,1, , , ,0,0,1,0,0,0,1,0, ,0,1,1,24, , , ,1, , ,1,3,1,2, , , 
2023,      405008501  2,1,9,1,1,1,1,1,1,1,1,3,3,3,3,0,0,14, , ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,1,9,1,22, , , ,1, , ,1,3,1,2, , ,2
2023,      405009701  2,1,8,1,1,1,1,1,1,1,1,2,2,2,2,0,0,14,0, ,100,0,0,0,0,0,1,1,1, ,1, , , ,0,0,0,0,1,0,0,0, ,0, ,1,24, , , ,0, , ,1,3,1,2, , , 
2023,      405015701  5,1,9,1,1,1,1,1,1,0,0,3,3,3,3,1,0, , , ,102,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1, ,0, , , , ,1, , ,1,3,1,1,1,2,1
2023,      405015701  5,2, , , , , , , , , , , , , , , , , , ,100, , , , , ,1,1, , ,1, , , , , , , , , , , , ,0,8,0, , , , ,1, , , , , , , , ,1
2023,      405017801  2,1,9,1,1,1,1,1,1,1,1,3,3,3,3,0,0,14,0, ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,0,9,1,22, , , ,1, , ,1,3,1,2, , ,1
2023,      405101401  3,1,9,1,1,1,1,1,0,0,0,5,5,6,6,0,0,14, , ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,9,1,22, , , ,1, , ,2, ,1,2, , ,1
2023,      405102101  3,1,9,1,1,1,1,1,1,1,1,2,2,2,2,0,0,14,0, ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,1,9,1,26, , , ,1, , ,1,2,2, , , , 
2023,      405105201  1,1,9,1,1,1,1,0,0,0,0, , ,6,6,0,0, , , ,100,1,1,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0,12,0, , , , ,1, , ,2, ,1,2, , , 
2023,      405106801  1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,0,0,20, , ,100,1,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,1, ,1,31, , , ,1, , ,1,1,1,2, , ,2
2023,      405107501  2,1,8,1,1,0,0,0,0,0,0,5,5, , ,0,0,14,0, ,100,0,1,0,0,0,2, ,1, ,0, , , ,1,0,0,0,1,1,1,1, ,0,6,0, , , , ,0, , ,2, ,1,1,2, , 
2023,      405107501  2,2, , , , , , , , , , , , , , , ,14,0, ,100, , , , , ,2, , , ,0, , , , , , , , , , , , ,0,9,0, , , , ,1, , , , , , , , ,2
2023,      405202601  2,1,9,1,1,1,1,1,1,1,1,4,4,4,4,0,0,14, , ,100,0,0,0,0,0,1,1,0, ,0, , , ,0,0,0,1,0,0,0,1, ,0, ,1,26, , , ,0, , ,1,4,1,2, , ,1
2023,      405203601  2,1,8,1,1,1,1,0,0,0,0,1,1,1,1,1,0, ,0, ,100,0,0,0,0,1,1,1,1, ,1, , , ,0,0,0,0,0,0,0, , ,0, ,0, , , , ,0, , ,2, ,1,1,1,1, 
2023,      405203601  7,1,9,1,1,1,1,1,1,1,1,3,3,3,3,1,0, ,0, ,100,0,0,0,0,0,1,1,0, ,1, , , ,0,0,0,0,0,0,0, , ,0, ,1,24, , , ,0, , ,1,3,1,2, , , 
2023,      405207201  1,1,8,1,1,1,1,1,1,1,1,3,3,3,3,0,0,14,1, , ,0,0,0,0,0,1,1,0, ,0, , , ,1,0,1,0,1,0,1,0, ,0, ,1,22, , , ,1, , ,1,3,1,2, , , 
2023,      405209301  3,1,9,1,1,1,1,0,0,0,0,5,5,5,8,1,0, , , ,100,1,0,0,0,0,1,1,0, ,0, , , ,0,0,0,0,0,0,0, , ,1,6,0, , , , ,0, , ,8, ,1,2, , , 
2023,      405304001  2,1,7,1,1,1,1,1,8,1,1,6,6,6,6,0,0,20,1, , ,0,0,0,0,0,1,1,1, ,0, , , ,0,0,0,0,0,0,0, , ,0, ,1,31, , , ,1, , ,1,6,1,2, , , 
2023,      405304501  2,1,8,1,1,1,1,1,1,0,0,1,1,1,1,0,0,14,1, , ,0,1,0,0,0,1,1,0, ,0, , , ,1,0,0,0,0,0,0,1, ,0,6,0, , , , ,1, , ,1,1,1,2, , , 
2023,      405304701  2,1,9,1,1,0,0,0,0,0,0,2,2, , ,0,0,15,0, ,100,0,0,0,0,0,0, ,1, ,0, , , ,0,0,0,0,0,0,0, , ,0, ,0, , , , ,0, , ,2, ,1,1,2, , 
2023,      405304701  2,2, , , , , , , , , , , , , , , ,15,0, ,100, , , , , ,1,1, , ,1, , , , , , , , , , , , ,0,9,1,24, , , ,1, , , , , , , , ,1
2023,      405307101  2,1,9,1,1,1,1,1,1,0,1,4,2,5,5,0,0, , , ,100,0,0,0,0,0,1,1,8, ,0, , , ,0,0,0,0,0,0,0, , ,1,7,1,24, , , ,1, , ,8, ,1,2, , ,1
