ID1,QHCLUSTER,QHNUMBER,QHHOME,PS107_1A,PS107_1M,PS107_1S,PS6,HVIDX,HHID
2023,3242,25,1,1,10,2,1,7,      324202501
2023,3242,111,1,0,1,2,1,6,      324211101
2023,3259,75,1,0,3,2,1,3,      325907501
2023,3260,145,1,0,1,2,1,8,      326014501
2023,3277,80,1,0,1,2,1,3,      327708001
2023,3283,13,1,1,0,2,1,4,      328301301
2023,3292,38,1,0,1,2,1,5,      329203801
2023,3292,44,1,0,4,2,1,6,      329204401
2023,3293,125,1,0,4,2,1,4,      329312501
2023,3298,85,1,0,3,2,1,3,      329808501
2023,3303,68,1,0,1,2,1,3,      330306801
2023,3303,138,1,0,2,2,1,3,      330313801
2023,3303,141,1,0,1,2,1,3,      330314101
2023,3305,45,1,0,1,2,1,3,      330504501
2023,3305,133,1,1,2,2,1,4,      330513301
2023,3305,188,1,1,5,2,1,4,      330518801
2023,3305,189,1,0,1,2,1,5,      330518901
2023,3317,53,1,0,6,2,1,4,      331705301
2023,3322,29,1,0,1,2,1,3,      332202901
2023,3322,86,1,1,0,1,1,7,      332208601
2023,3322,86,1,1,0,2,2,11,      332208601
2023,3326,25,1,1,3,2,1,4,      332602501
2023,3326,70,1,1,2,2,1,4,      332607001
2023,3332,96,1,0,1,2,1,5,      333209601
2023,3333,15,1,1,0,2,1,5,      333301501
2023,3333,71,1,1,4,2,1,4,      333307101
2023,3336,57,1,1,5,2,1,3,      333605701
2023,3340,69,1,1,0,2,1,2,      334006901
2023,3342,16,1,0,3,2,1,3,      334201601
2023,3354,17,1,0,1,2,1,4,      335401701
2023,3358,43,1,0,1,2,1,4,      335804301
2023,3363,4,1,1,0,2,1,4,      336300401
2023,3364,128,1,2,0,2,1,3,      336412801
2023,3366,2,1,1,4,2,1,4,      336600201
2023,3366,7,1,0,2,2,1,4,      336600701
2023,3394,91,1,98,6,2,1,4,      339409101
2023,3394,94,1,98,0,2,1,4,      339409401
2023,3407,34,1,0,1,1,1,3,      340703401
2023,3407,34,1,0,1,2,2,4,      340703401
2023,3407,104,1,0,1,2,1,5,      340710401
2023,3416,59,1,0,4,2,1,4,      341605901
2023,3425,97,1,1,6,2,1,3,      342509701
2023,3446,18,1,0,8,2,1,4,      344601801
2023,3462,24,1,0,10,2,1,5,      346202401
2023,3462,26,1,1,6,2,1,3,      346202601
2023,3480,138,1,0,8,2,1,4,      348013801
2023,3484,5,1,1,0,2,1,4,      348400501
2023,3487,38,1,2,0,2,1,7,      348703801
2023,3512,106,2,1,8,2,1,4,      351210602
2023,3521,119,2,0,7,2,1,6,      352111902
2023,3523,6,1,1,0,2,1,5,      352300601
2023,3594,29,1,0,2,2,1,3,      359402901
2023,3606,28,1,2,6,2,1,7,      360602801
2023,3606,112,1,0,3,2,1,4,      360611201
2023,3606,114,1,0,1,2,1,7,      360611401
2023,3611,2,1,1,3,2,1,5,      361100201
2023,3613,8,1,0,5,2,1,8,      361300801
2023,3634,21,1,0,10,2,1,3,      363402101
2023,3634,65,1,2,0,2,1,5,      363406501
2023,3637,23,1,0,5,2,1,3,      363702301
